date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
2019/01/01,"0,038","0,044","0,033","0,029","0,028","0,028","0,029","0,028","0,029","0,027","0,013","0,018","0,012","0,005","0,003","0,004","0,004","0,003","0,005","0,003","0,006","0,019","0,017","0,006","0,003","0,005","0,003","0,004","0,004","0,003","0,005","0,009","0,018","0,015","0,003","0,003","0,004","0,004","0,003","0,007","0,023","0,031","0,042","0,048","0,043","0,02","0,011","0,015","0,01","0,025","0,105","0,115","0,038","0,187","0,031","0,021","0,013","0,016","0,016","0,023","0,013","0,012","0,017","0,019","0,027","0,028","0,013","0,014","0,015","0,012","0,016","0,013","0,013","0,016","0,028","0,032","0,021","0,017","0,013","0,023","0,033","0,02","0,014","0,04","0,01","0,011","0,014","0,009","0,031","0,052","0,05","0,047","0,047","0,049","0,041","0,029"
2019/01/02,"0,029","0,029","0,044","0,043","0,028","0,028","0,03","0,028","0,014","0,004","0,003","0,007","0,02","0,016","0,005","0,003","0,004","0,004","0,003","0,005","0,003","0,005","0,019","0,017","0,006","0,003","0,004","0,004","0,003","0,004","0,003","0,003","0,018","0,017","0,007","0,003","0,003","0,024","0,032","0,035","0,039","0,022","0,025","0,028","0,023","0,014","0,013","0,008","0,005","0,005","0,005","0,009","0,02","0,034","0,237","0,408","0,077","0,036","0,019","0,078","0,298","0,038","0,013","0,017","0,018","0,015","0,02","0,021","0,017","0,028","0,024","0,01","0,006","0,007","0,007","0,012","0,02","0,018","0,038","0,143","0,017","0,012","0,013","0,022","0,027","0,017","0,023","0,035","0,339","0,018","0,013","0,009","0,03","0,032","0,039","0,045"
2019/01/03,"0,042","0,036","0,032","0,029","0,028","0,041","0,042","0,034","0,018","0,004","0,003","0,005","0,007","0,007","0,007","0,023","0,021","0,007","0,008","0,006","0,008","0,006","0,008","0,007","0,012","0,021","0,018","0,008","0,006","0,008","0,007","0,008","0,007","0,006","0,028","0,046","0,041","0,036","0,036","0,031","0,022","0,02","0,018","0,014","0,022","0,028","0,022","0,006","0,006","0,005","0,005","0,01","0,017","0,009","0,017","0,029","0,024","0,022","0,021","0,015","0,013","0,028","0,031","0,018","0,021","0,014","0,012","0,011","0,018","0,015","0,013","0,025","0,032","0,022","0,016","0,017","0,012","0,023","0,031","0,018","0,015","0,016","0,021","0,171","0,052","0,034","0,262","0,296","0,296","0,013","0,009","0,012","0,022","0,042","0,041","0,042"
2019/01/04,"0,05","0,041","0,028","0,029","0,03","0,028","0,028","0,03","0,03","0,007","0,018","0,018","0,005","0,003","0,005","0,003","0,004","0,003","0,004","0,004","0,013","0,019","0,009","0,004","0,004","0,003","0,004","0,003","0,003","0,005","0,005","0,02","0,017","0,003","0,004","0,003","0,005","0,012","0,02","0,033","0,038","0,047","0,057","0,028","0,012","0,015","0,015","0,018","0,012","0,016","0,01","0,012","0,019","0,024","0,027","0,147","0,088","0,018","0,018","0,026","0,015","0,012","0,025","0,027","0,016","0,011","0,013","0,019","0,016","0,011","0,012","0,019","0,088","0,045","0,043","0,027","0,015","0,014","0,018","0,018","0,016","0,028","0,036","0,023","0,34","0,015","0,02","0,008","0,01","0,02","0,048","0,052","0,041","0,046","0,041","0,034"
2019/01/05,"0,036","0,028","0,028","0,03","0,028","0,037","0,044","0,037","0,027","0,003","0,003","0,005","0,005","0,005","0,003","0,004","0,006","0,018","0,018","0,007","0,003","0,005","0,004","0,004","0,003","0,005","0,003","0,003","0,009","0,018","0,018","0,003","0,005","0,003","0,003","0,004","0,004","0,004","0,014","0,017","0,038","0,051","0,049","0,017","0,01","0,015","0,011","0,014","0,012","0,005","0,005","0,005","0,006","0,015","0,02","0,024","0,015","0,017","0,018","0,013","0,019","0,017","0,021","0,017","0,033","0,026","0,017","0,012","0,019","0,012","0,008","0,009","0,015","0,011","0,03","0,03","0,02","0,015","0,02","0,015","0,013","0,025","0,02","0,016","0,032","0,029","0,013","0,012","0,014","0,013","0,018","0,037","0,037","0,048","0,061","0,055"
2019/01/06,"0,045","0,037","0,028","0,028","0,029","0,031","0,028","0,029","0,029","0,02","0,018","0,01","0,006","0,003","0,003","0,004","0,003","0,005","0,003","0,003","0,005","0,011","0,019","0,014","0,003","0,004","0,003","0,005","0,003","0,003","0,005","0,003","0,004","0,003","0,018","0,019","0,008","0,009","0,031","0,026","0,032","0,035","0,016","0,021","0,015","0,01","0,02","0,026","0,024","0,014","0,017","0,029","0,022","0,023","0,037","0,016","0,021","0,014","0,024","0,028","0,016","0,008","0,009","0,009","0,012","0,016","0,011","0,011","0,018","0,018","0,026","0,03","0,022","0,016","0,013","0,015","0,021","0,017","0,028","0,04","0,016","0,01","0,014","0,009","0,016","0,035","0,043","0,043","0,038","0,047","0,042","0,035","0,028","0,03","0,028","0,029"
2019/01/07,"0,029","0,029","0,028","0,025","0,003","0,011","0,02","0,013","0,004","0,004","0,003","0,004","0,008","0,007","0,006","0,008","0,007","0,007","0,022","0,02","0,013","0,006","0,007","0,008","0,007","0,006","0,008","0,007","0,008","0,007","0,006","0,024","0,021","0,01","0,008","0,006","0,008","0,006","0,008","0,029","0,032","0,034","0,031","0,017","0,028","0,026","0,015","0,014","0,013","0,01","0,011","0,01","0,011","0,017","0,017","0,027","0,027","0,033","0,029","0,019","0,013","0,012","0,013","0,013","0,02","0,017","0,016","0,012","0,012","0,011","0,025","0,031","0,032","0,02","0,012","0,011","0,019","0,017","0,015","0,024","0,217","0,127","0,013","0,024","0,025","0,038","0,034","0,042","0,045","0,038","0,034","0,028","0,029","0,029","0,029","0,041"
2019/01/08,"0,043","0,037","0,028","0,029","0,029","0,026","0,005","0,003","0,003","0,004","0,004","0,003","0,019","0,018","0,011","0,004","0,003","0,004","0,004","0,003","0,004","0,003","0,004","0,004","0,003","0,043","0,053","0,042","0,025","0,017","0,009","0,012","0,011","0,004","0,005","0,005","0,007","0,012","0,025","0,022","0,017","0,007","0,008","0,008","0,009","0,011","0,006","0,013","0,015","0,009","0,008","0,009","0,018","0,024","0,035","0,023","0,178","0,02","0,011","0,024","0,405","0,244","0,055","0,026","0,014","0,027","0,032","0,016","0,008","0,008","0,011","0,027","0,015","0,016","0,018","0,028","0,022","0,011","0,022","0,016","0,025","0,028","0,022","0,108","0,066","0,009","0,028","0,052","0,055","0,048","0,041","0,035","0,029","0,028","0,03","0,029"
2019/01/09,"0,028","0,03","0,028","0,021","0,018","0,018","0,01","0,004","0,004","0,003","0,004","0,004","0,005","0,004","0,003","0,005","0,003","0,005","0,02","0,017","0,007","0,005","0,003","0,005","0,004","0,015","0,008","0,018","0,018","0,016","0,01","0,028","0,027","0,017","0,009","0,01","0,012","0,007","0,007","0,006","0,008","0,014","0,008","0,01","0,023","0,028","0,024","0,017","0,009","0,012","0,012","0,017","0,013","0,019","0,011","0,021","0,023","0,028","0,011","0,008","0,013","0,014","0,015","0,009","0,008","0,018","0,017","0,018","0,023","0,021","0,01","0,015","0,009","0,019","0,015","0,011","0,014","0,021","0,018","0,014","0,031","0,037","0,23","0,148","0,009","0,019","0,035","0,043","0,045","0,043","0,036","0,032","0,043","0,044","0,029","0,028"
2019/01/10,"0,029","0,029","0,028","0,029","0,007","0,004","0,003","0,004","0,004","0,018","0,018","0,009","0,005","0,005","0,003","0,003","0,004","0,004","0,003","0,004","0,003","0,005","0,009","0,018","0,026","0,009","0,01","0,017","0,018","0,019","0,011","0,012","0,017","0,013","0,023","0,022","0,015","0,008","0,008","0,012","0,009","0,008","0,007","0,009","0,008","0,015","0,022","0,027","0,021","0,018","0,019","0,03","0,113","0,018","0,021","0,015","0,011","0,016","0,027","0,032","0,028","0,013","0,013","0,011","0,288","0,314","0,096","0,037","0,016","0,021","0,015","0,015","0,043","0,032","0,026","0,024","0,012","0,012","0,022","0,016","0,014","0,028","0,123","0,042","0,376","0,301","0,018","0,01","0,014","0,034","0,037","0,045","0,04","0,037","0,03","0,043"
