date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
2019/01/01,"0,038","0,034","0,037","0,013","0,013","0,034","0,032","0,012","0,016","0,055","0,054","0,038","0,018","0,039","0,024","0,016","0,017","0,04","0,02","0,017","0,042","0,069","0,034","0,019","0,02","0,044","0,01","0,021","0,02","0,045","0,004","0,049","0,053","0,058","0,007","0,021","0,02","0,044","0,006","0,023","0,021","0,052","0,035","0,059","0,049","0,07","0,053","0,049","0,009","0,022","0,034","0,028","0,012","0,021","0,038","0,03","0,04","0,036","0,066","0,026","0,02","0,01","0,047","0,013","0,024","0,017","0,047","0,026","0,05","0,051","0,038","0,006","0,026","0,032","0,04","0,031","0,021","0,01","0,042","0,062","0,045","0,013","0,023","0,036","0,022","0,012","0,022","0,035","0,037","0,056","0,042","0,029","0,023","0,032","0,028","0,007"
2019/01/02,"0,024","0,031","0,032","0,006","0,052","0,055","0,048","0,003","0,029","0,027","0,039","0,002","0,023","0,027","0,05","0,031","0,047","0,031","0,044","0,009","0,018","0,022","0,041","0,015","0,015","0,032","0,064","0,049","0,018","0,016","0,035","0,032","0,008","0,017","0,03","0,041","0,023","0,045","0,045","0,046","0,014","0,019","0,016","0,042","0,022","0,018","0,01","0,06","0,054","0,039","0,014","0,038","0,032","0,055","0,037","0,033","0,036","0,035","0,05","0,055","0,053","0,005","0,028","0,027","0,036","0,002","0,03","0,025","0,033","0,03","0,063","0,045","0,024","0,004","0,042","0,024","0,019","0,01","0,044","0,022","0,045","0,046","0,053","0,015","0,015","0,024","0,038","0,013","0,013","0,033","0,04","0,04","0,038","0,046","0,026","0,013"
2019/01/03,"0,017","0,038","0,02","0,015","0,02","0,052","0,044","0,041","0,021","0,04","0,012","0,016","0,023","0,039","0,014","0,013","0,046","0,062","0,038","0,009","0,021","0,03","0,029","0,004","0,025","0,025","0,045","0,029","0,046","0,028","0,042","0,011","0,016","0,015","0,034","0,029","0,005","0,034","0,05","0,059","0,004","0,021","0,013","0,045","0,017","0,021","0,001","0,049","0,052","0,048","0,007","0,034","0,026","0,035","0,003","0,019","0,027","0,041","0,027","0,043","0,028","0,041","0,025","0,016","0,006","0,034","0,03","0,025","0,015","0,045","0,056","0,041","0,014","0,016","0,008","0,041","0,027","0,024","0,005","0,037","0,054","0,052","0,013","0,019","0,001","0,043","0,024","0,036","0,001","0,031","0,043","0,068","0,024","0,018","0,005","0,023"
2019/01/04,"0,032","0,035","0,015","0,01","0,034","0,059","0,047","0,016","0,019","0,001","0,039","0,024","0,041","0,001","0,033","0,037","0,056","0,028","0,023","0,008","0,011","0,031","0,03","0,037","0,006","0,048","0,029","0,042","0,027","0,023","0,014","0,001","0,036","0,026","0,033","0,044","0,026","0,028","0,019","0,041","0,027","0,015","0,01","0,008","0,037","0,045","0,061","0,016","0,019","0,006","0,046","0,023","0,034","0,001","0,019","0,023","0,067","0,048","0,019","0,009","0,01","0,033","0,03","0,036","0,003","0,02","0,029","0,072","0,026","0,034","0,005","0,013","0,025","0,03","0,039","0,015","0,041","0,026","0,041","0,03","0,032","0,022","0,004","0,02","0,012","0,043","0,03","0,046","0,04","0,001","0,032","0,026","0,033","0,027","0,001","0,018"
2019/01/05,"0,016","0,047","0,072","0,025","0,001","0,022","0,011","0,028","0,046","0,013","0,008","0,037","0,033","0,044","0,047","0,012","0,001","0,022","0,018","0,024","0,041","0,028","0,027","0,032","0,025","0,024","0,035","0,021","0,001","0,009","0,037","0,029","0,051","0,045","0,003","0,001","0,044","0,025","0,026","0,021","0,001","0,014","0,06","0,048","0,042","0,001","0,012","0,012","0,025","0,044","0,02","0,017","0,03","0,037","0,04","0,025","0,038","0,001","0,02","0,004","0,039","0,03","0,048","0,04","0,01","0,019","0,025","0,044","0,023","0,015","0,007","0,01","0,048","0,052","0,053","0,005","0,021","0,001","0,034","0,027","0,036","0,015","0,019","0,037","0,04","0,037","0,027","0,027","0,002","0,02","0,01","0,044","0,025","0,059","0,026","0,017"
2019/01/06,"0,013","0,037","0,031","0,024","0,013","0,005","0,021","0,048","0,07","0,024","0,018","0,006","0,011","0,037","0,028","0,036","0,001","0,04","0,026","0,051","0,03","0,03","0,015","0,001","0,023","0,022","0,038","0,042","0,032","0,035","0,001","0,036","0,034","0,023","0,024","0,001","0,015","0,031","0,057","0,058","0,003","0,019","0,001","0,043","0,023","0,04","0,001","0,021","0,027","0,07","0,026","0,039","0,002","0,02","0,005","0,043","0,027","0,035","0,026","0,041","0,02","0,039","0,032","0,029","0,012","0,01","0,015","0,033","0,048","0,049","0,034","0,005","0,022","0,028","0,041","0,019","0,02","0,002","0,03","0,051","0,068","0,017","0,021","0,001","0,025","0,025","0,044","0,017","0,022","0,024","0,033","0,037","0,067","0,038","0,017","0,007"
2019/01/07,"0,014","0,034","0,032","0,031","0,008","0,018","0,032","0,065","0,027","0,036","0,001","0,021","0,001","0,046","0,024","0,037","0,025","0,041","0,018","0,033","0,037","0,015","0,022","0,001","0,025","0,029","0,049","0,051","0,013","0,02","0,016","0,032","0,038","0,006","0,023","0,001","0,04","0,059","0,046","0,017","0,003","0,019","0,02","0,044","0,022","0,02","0,005","0,047","0,048","0,043","0,019","0,02","0,001","0,024","0,025","0,043","0,018","0,043","0,029","0,027","0,029","0,039","0,02","0,015","0,007","0,022","0,031","0,054","0,045","0,025","0,01","0,021","0,034","0,034","0,02","0,011","0,011","0,031","0,061","0,052","0,019","0,01","0,011","0,024","0,035","0,032","0,017","0,011","0,038","0,052","0,034","0,035","0,011","0,015","0,005","0,034"
2019/01/08,"0,027","0,041","0,022","0,047","0,009","0,04","0,029","0,028","0,016","0,001","0,022","0,024","0,055","0,05","0,022","0,015","0,002","0,048","0,024","0,026","0,015","0,001","0,033","0,057","0,042","0,036","0,001","0,011","0,023","0,024","0,041","0,017","0,005","0,048","0,036","0,031","0,04","0,005","0,021","0,001","0,033","0,029","0,036","0,037","0,039","0,009","0,031","0,033","0,034","0,01","0,013","0,009","0,035","0,052","0,061","0,014","0,016","0,005","0,042","0,025","0,041","0,002","0,021","0,015","0,07","0,037","0,042","0,001","0,021",0,"0,044","0,025","0,041","0,012","0,045","0,022","0,041","0,025","0,041","0,003","0,021","0,001","0,039","0,025","0,07","0,03","0,022","0,001","0,037","0,024","0,043","0,007","0,021","0,001","0,058","0,05"
2019/01/09,"0,048","0,014","0,02","0,002","0,026","0,027","0,041","0,02","0,036","0,03","0,032","0,03","0,051","0,026","0,016","0,006","0,016","0,029","0,049","0,056","0,038","0,008","0,013","0,032","0,036","0,031","0,016","0,008","0,015","0,053","0,062","0,035","0,015","0,008","0,016","0,031","0,039","0,024","0,017","0,021","0,05","0,043","0,044","0,021","0,022","0,001","0,026","0,025","0,045","0,023","0,049","0,027","0,029","0,029","0,041","0,016","0,017","0,009","0,032","0,031","0,062","0,039","0,02","0,01","0,036","0,034","0,028","0,013","0,011","0,025","0,048","0,064","0,032","0,017","0,006","0,036","0,028","0,041","0,004","0,02","0,013","0,071","0,05","0,036","0,003","0,021","0,013","0,044","0,025","0,028","0,002","0,045","0,046","0,053","0,023","0,023"
2019/01/10,"0,002","0,022","0,027","0,043","0,017","0,034","0,031","0,054","0,027","0,042","0,009","0,019","0,004","0,041","0,026","0,039","0,032","0,045","0,016","0,045","0,026","0,029","0,003","0,021","0,023","0,043","0,046","0,044","0,019","0,019","0,031","0,039","0,024","0,016","0,008","0,021","0,04","0,065","0,036","0,016","0,007","0,035","0,03","0,039","0,007","0,017","0,006","0,068","0,052","0,04","0,004","0,02","0,011","0,043","0,026","0,03","0,003","0,037","0,044","0,063","0,024","0,027","0,002","0,021","0,019","0,044","0,023","0,023","0,029","0,045","0,028","0,043","0,022","0,02","0,003","0,02","0,027","0,04","0,045","0,04","0,02","0,013","0,033","0,034","0,027","0,01","0,013","0,011","0,049","0,052","0,051","0,004","0,019","0,007","0,046","0,023"
