date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
2019/01/01,"0,041","0,043","0,028","0,037","0,003","0,017","0,014","0,018","0,012","0,034","0,039","0,02","0,021","0,003","0,016","0,009","0,011","0,035","0,025","0,028","0,002","0,016","0,006","0,012","0,013","0,026","0,038","0,016","0,057","0,296","0,68","0,449","0,491","0,399","0,225","0,034","0,05","0,041","0,026","0,058","0,054","0,396","0,261","0,063","0,073","0,069","0,043","0,061","0,039","0,031","0,012","0,006","0,016","0,002","0,015","0,021","0,03","0,081","0,321","0,321","0,096","0,1","0,095","0,107","0,126","0,093","0,073","0,075","0,033","0,016","0,002","0,025","0,029","0,03","0,023","0,002","0,016","0,007","0,029","0,054","0,051","0,063","0,036","0,04","0,039","0,032","0,042","0,033","0,063","0,056","0,039","0,035","0,022","0,036","0,026","0,035"
2019/01/02,"0,041","0,025","0,02","0,003","0,015","0,011","0,007","0,017","0,024","0,037","0,012","0,01","0,016","0,004","0,015","0,005","0,036","0,032","0,011","0,015","0,003","0,015","0,007","0,011","0,034","0,025","0,03","0,038","0,051","0,039","0,026","0,019","0,023","0,032","0,002","0,015","0,011","0,008","0,016","0,008","0,038","0,023","0,011","0,012","0,004","0,015","0,001","0,028","0,028","0,016","0,014","0,002","0,014","0,002","0,034","0,055","0,055","0,044","0,027","0,05","0,05","0,06","0,061","0,076","0,08","0,057","0,059","0,049","0,064","0,07","0,059","0,09","0,034","0,034","0,027","0,006","0,016","0,001","0,015","0,009","0,045","0,067","0,049","0,063","0,034","0,038","0,04","0,032","0,042","0,034","0,062","0,055","0,049","0,041","0,022","0,016"
2019/01/03,"0,005","0,013","0,024","0,026","0,032","0,002","0,015","0,008","0,009","0,015","0,012","0,037","0,02","0,014","0,01","0,007","0,015","0,002","0,023","0,026","0,027","0,011","0,006","0,014","0,002","0,014","0,017","0,056","0,081","0,06","0,048","0,021","0,035","0,048","0,034","0,037","0,012","0,019","0,003","0,02","0,023","0,022","0,037","0,04","0,026","0,003","0,015","0,01","0,009","0,023","0,024","0,047","0,036","0,039","0,041","0,032","0,054","0,05","0,061","0,052","0,048","0,042","0,031","0,044","0,049","0,079","0,075","0,061","0,075","0,064","0,075","0,067","0,035","0,035","0,023","0,027","0,005","0,011","0,013","0,004","0,033","0,071","0,061","0,049","0,033","0,041","0,028","0,042","0,036","0,056","0,061","0,031","0,024","0,004","0,012","0,012"
2019/01/04,"0,012","0,036","0,017","0,015","0,008","0,009","0,014","0,003","0,027","0,024","0,019","0,01","0,009","0,014","0,002","0,017","0,027","0,026","0,011","0,005","0,014","0,002","0,014","0,023","0,031","0,028","0,009","0,043","0,042","0,077","0,087","0,028","0,015","0,005","0,019","0,012","0,008","0,04","0,015","0,014","0,005","0,009","0,023","0,021","0,049","0,108","0,687","0,312","0,129","0,034","0,022","0,049","0,066","0,047","0,038","0,043","0,03","0,041","0,095","0,06","0,062","0,039","0,043","0,043","0,046","0,068","0,073","0,074","0,064","0,05","0,074","0,069","0,065","0,026","0,025","0,031","0,013","0,003","0,014","0,008","0,008","0,068","0,073","0,117","0,043","0,032","0,041","0,028","0,05","0,058","0,038","0,04","0,029","0,034","0,031","0,009"
2019/01/05,"0,036","0,012","0,011","0,013","0,002","0,014","0,014","0,033","0,022","0,004","0,017","0,008","0,015","0,023","0,026","0,022","0,007","0,014","0,016","0,004","0,024","0,028","0,018","0,015","0,012","0,044","0,052","0,066","0,075","0,047","0,058","0,038","0,027","0,019","0,013","0,036","0,006","0,014","0,011","0,007","0,015","0,011","0,036","0,012","0,01","0,015","0,021","0,054","0,087","0,042","0,035","0,042","0,029","0,038","0,037","0,058","0,046","0,029","0,05","0,032","0,062","0,088","0,079","0,071","0,065","0,053","0,059","0,047","0,093","0,085","0,063","0,073","0,009","0,011","0,02","0,023","0,043","0,056","0,027","0,014","0,002","0,028","0,033","0,005","0,015","0,004","0,012","0,013","0,021","0,027","0,006","0,009","0,014","0,002","0,018","0,029"
2019/01/06,"0,013","0,052","0,055","0,067","0,063","0,063","0,033","0,002","0,014","0,012","0,004","0,015","0,029","0,02","0,014","0,001","0,014","0,007","0,018","0,034","0,005","0,014","0,008","0,006","0,014","0,014","0,034","0,008","0,009","0,02","0,006","0,039","0,054","0,05","0,038","0,024","0,018","0,022","0,008","0,039","0,014","0,013","0,01","0,005","0,013","0,001","0,034","0,021","0,004","0,013","0,003","0,012","0,014","0,024","0,021","0,002","0,012","0,067","0,059","0,078","0,089","0,059","0,068","0,063","0,06","0,068","0,072","0,072","0,015","0,004","0,015","0,006","0,01","0,033","0,019","0,015","0,008","0,008","0,014","0,004","0,041","0,067","0,059","0,068","0,057","0,066","0,074","0,078","0,082","0,06","0,064","0,069","0,055","0,079","0,076","0,034"
2019/01/07,"0,018","0,003","0,014","0,013","0,004","0,032","0,027","0,015","0,015","0,002","0,015","0,009","0,022","0,036","0,006","0,014","0,011","0,005","0,014","0,017","0,034","0,015","0,003","0,021","0,03","0,07","0,105","0,037","0,014","0,007","0,008","0,013","0,001","0,03","0,029","0,006","0,014","0,001","0,013","0,011","0,019","0,033","0,003","0,012","0,012","0,008","0,031","0,056","0,034","0,035","0,03","0,037","0,042","0,05","0,059","0,035","0,033","0,039","0,007","0,036","0,059","0,049","0,037","0,03","0,04","0,039","0,033","0,061","0,049","0,01","0,014","0,001","0,014","0,013","0,029","0,024","0,001","0,014","0,01","0,005","0,053","0,08","0,084","0,067","0,058","0,069","0,059","0,07","0,089","0,077","0,072","0,049","0,036","0,041","0,028","0,057"
2019/01/08,"0,033","0,015","0,015","0,004","0,013","0,014","0,014","0,036","0,021","0,01","0,015","0,002","0,017","0,009","0,028","0,034","0,003","0,015","0,011","0,006","0,014","0,016","0,035","0,013","0,007","0,019","0,037","0,06","0,088","0,062","0,039","0,029","0,032","0,036","0,025","0,055","0,021","0,015","0,006","0,01","0,012","0,003","0,031","0,023","0,016","0,008","0,008","0,014","0,001","0,04","0,045","0,034","0,044","0,027","0,041","0,034","0,061","0,056","0,04","0,04","0,029","0,043","0,034","0,062","0,08","0,066","0,085","0,082","0,077","0,07","0,059","0,073","0,014","0,012","0,025","0,025","0,03","0,003","0,014","0,01","0,018","0,057","0,042","0,062","0,04","0,034","0,041","0,027","0,04","0,033","0,06","0,054","0,031","0,04","0,027","0,028"
2019/01/09,"0,008","0,022","0,036","0,003","0,015","0,004","0,012","0,012","0,012","0,036","0,009","0,014","0,01","0,008","0,014","0,004","0,036","0,015","0,013","0,01","0,006","0,014","0,002","0,035","0,026","0,021","0,062","0,059","0,038","0,002","0,029","0,028","0,009","0,014","0,001","0,014","0,002","0,023","0,03","0,013","0,014","0,001","0,014","0,003","0,014","0,031","0,019","0,014","0,001","0,014","0,003","0,012","0,029","0,024","0,031","0,028","0,04","0,035","0,066","0,058","0,054","0,062","0,049","0,062","0,051","0,059","0,066","0,069","0,103","0,083","0,089","0,061","0,008","0,016","0,001","0,015","0,006","0,033","0,032","0,012","0,026","0,051","0,07","0,061","0,062","0,086","0,076","0,089","0,064","0,067","0,064","0,06","0,043","0,028","0,061","0,053"
2019/01/10,"0,021","0,014","0,004","0,015","0,003","0,025","0,031","0,017","0,015","0,002","0,015","0,005","0,019","0,034","0,018","0,015","0,002","0,015","0,008","0,008","0,035","0,019","0,015","0,003","0,014","0,016","0,026","0,08","0,078","0,058","0,041","0,051","0,036","0,06","0,063","0,047","0,009","0,028","0,011","0,014","0,012","0,011","0,038","0,02","0,036","0,029","0,027","0,048","0,062","0,058","0,039","0,035","0,042","0,029","0,058","0,059","0,045","0,043","0,03","0,043","0,041","0,038","0,064","0,052","0,055","0,059","0,047","0,066","0,069","0,086","0,09","0,058","0,053","0,039","0,036","0,039","0,024","0,03","0,011","0,006","0,07","0,067","0,079","0,086","0,077","0,075","0,058","0,065","0,068","0,056","0,075","0,052","0,056","0,039","0,03","0,037"
2019/01/11,"0,005","0,016","0,034","0,022","0,015","0,003","0,014","0,012","0,008","0,037","0,021","0,015","0,011","0,007","0,015","0,002","0,034","0,03","0,01","0,014","0,002","0,014","0,01","0,02","0,046","0,059","0,058","0,05","0,054","0,06","0,03","0,049","0,031","0,014","0,025","0,001","0,014","0,01","0,017","0,035","0,004","0,013","0,011","0,004","0,013","0,016","0,033","0,014","0,239","0,463","0,023","0,052","0,061","0,043","0,041","0,029","0,039","0,06","0,067","0,078","0,056","0,043","0,056","0,05","0,068","0,051","0,079","0,079","0,071","0,083","0,073","0,08","0,068","0,043","0,036","0,025","0,019","0,012","0,02","0,036","0,039","0,052","0,038","0,031","0,042","0,028","0,044","0,058","0,052","0,041","0,028","0,041","0,036","0,032","0,056","0,026"
2019/01/12,"0,019","0,009","0,007","0,014","0,002","0,025","0,03","0,015","0,014","0,002","0,014","0,01","0,013","0,036","0,015","0,014","0,01","0,006","0,014","0,002","0,034","0,029","0,006","0,014","0,005","0,031","0,059","0,061","0,076","0,032","0,032","0,016","0,006","0,013","0,021","0,037","0,012","0,004","0,014","0,001","0,016","0,041","0,059","0,365","0,557","0,336","0,332","0,422","0,294","0,045","0,062","0,085","0,049","0,037","0,033","0,042","0,028","0,041","0,055","0,045","0,063","0,05","0,063","0,052","0,06","0,07","0,069","0,08","0,078","0,09","0,087","0,079","0,073","0,026","0,016","0,008","0,009","0,036","0,022","0,035","0,014","0,039","0,072","0,088","0,043","0,038","0,063","0,058","0,04","0,041","0,028","0,04","0,034","0,037","0,062","0,037"
2019/01/13,"0,026","0,011","0,013","0,014","0,003","0,015","0,026","0,033","0,014","0,005","0,014","0,002","0,016","0,01","0,028","0,035","0,002","0,015","0,009","0,008","0,014","0,002","0,033","0,028","0,012","0,02","0,008","0,03","0,07","0,075","0,079","0,044","0,066","0,031","0,034","0,039","0,024","0,054","0,053","0,071","0,495","0,13","0,048","0,035","0,042","0,055","0,05","0,023","0,002","0,013","0,007","0,008","0,02","0,023","0,022","0,005","0,01","0,02","0,053","0,068","0,069","0,087","0,072","0,064","0,077","0,064","0,077","0,072","0,058","0,035","0,005","0,015","0,009","0,007","0,014","0,006","0,035","0,026","0,007","0,014","0,002","0,036","0,033","0,049","0,06","0,036","0,04","0,03","0,037","0,038","0,029","0,062","0,048","0,04","0,011","0,005"
2019/01/14,"0,014","0,002","0,016","0,031","0,024","0,014","0,002","0,014","0,007","0,008","0,025","0,023","0,026","0,005","0,011","0,013","0,002","0,014","0,02","0,034","0,013","0,004","0,013","0,002","0,014","0,015","0,029","0,04","0,042","0,076","0,037","0,034","0,093","0,099","0,108","0,063","0,043","0,011","0,004","0,014","0,003","0,034","0,03","0,028","0,031","0,023","0,034","0,026","0,031","0,041","0,045","0,049","0,032","0,05","0,049","0,06","0,068","0,072","0,088","0,066","0,053","0,059","0,046","0,071","0,061","0,08","0,089","0,08","0,063","0,05","0,064","0,057","0,064","0,051","0,022","0,03","0,005","0,011","0,013","0,004","0,014","0,022","0,034","0,017","0,006","0,014","0,002","0,014","0,015","0,029","0,031","0,001","0,015","0,004","0,011","0,012"
2019/01/15,"0,021","0,068","0,037","0,04","0,029","0,007","0,015","0,003","0,037","0,026","0,009","0,015","0,004","0,014","0,004","0,025","0,033","0,009","0,014","0,002","0,014","0,009","0,012","0,036","0,014","0,019","0,017","0,051","0,055","0,037","0,06","0,047","0,038","0,024","0,012","0,015","0,002","0,023","0,03","0,015","0,014","0,002","0,013","0,006","0,009","0,036","0,041","0,054","0,023","0,033","0,031","0,026","0,056","0,05","0,061","0,057","0,052","0,041","0,029","0,047","0,037","0,035","0,045","0,051","0,075","0,066","0,059","0,071","0,059","0,07","0,061","0,079","0,09","0,08","0,088","0,058","0,042","0,01","0,007","0,015","0,015","0,07","0,057","0,051","0,041","0,027","0,041","0,033","0,036","0,048","0,049","0,061","0,03","0,039","0,037","0,031"
2019/01/16,"0,03","0,006","0,036","0,027","0,007","0,015","0,002","0,014","0,007","0,017","0,035","0,016","0,017","0,004","0,011","0,013","0,003","0,024","0,023","0,024","0,01","0,006","0,014","0,001","0,02","0,027","0,078","0,065","0,047","0,05","0,028","0,033","0,044","0,035","0,023","0,01","0,008","0,014","0,002","0,025","0,024","0,013","0,011","0,004","0,013","0,002","0,022","0,027","0,015","0,013","0,002","0,013","0,002","0,02","0,039","0,048","0,04","0,028","0,04","0,032","0,038","0,063","0,051","0,061","0,048","0,072","0,068","0,064","0,072","0,07","0,093","0,083","0,071","0,013","0,004","0,015","0,001","0,015","0,028","0,028","0,035","0,036","0,041","0,03","0,039","0,04","0,052","0,061","0,034","0,041","0,031","0,012","0,013","0,003","0,033","0,022"
2019/01/17,"0,019","0,009","0,008","0,014","0,002","0,014","0,026","0,031","0,011","0,005","0,014","0,002","0,016","0,014","0,031","0,025","0,003","0,014","0,002","0,014","0,008","0,022","0,038","0,016","0,02","0,009","0,018","0,035","0,055","0,07","0,037","0,037","0,018","0,012","0,02","0,016","0,032","0,023","0,024","0,006","0,009","0,013","0,002","0,013","0,019","0,044","0,036","0,026","0,038","0,025","0,039","0,046","0,05","0,054","0,041","0,04","0,008","0,02","0,014","0,035","0,042","0,029","0,059","0,051","0,062","0,06","0,051","0,059","0,058","0,072","0,063","0,073","0,091","0,082","0,042","0,006","0,016","0,009","0,007","0,015","0,002","0,063","0,083","0,055","0,038","0,034","0,043","0,029","0,043","0,044","0,061","0,053","0,032","0,042","0,023","0,016"
2019/01/18,"0,005","0,02","0,033","0,024","0,015","0,002","0,015","0,006","0,01","0,017","0,025","0,035","0,004","0,014","0,007","0,009","0,013","0,006","0,036","0,023","0,015","0,008","0,009","0,014","0,002","0,027","0,051","0,067","0,041","0,035","0,038","0,024","0,033","0,013","0,025","0,029","0,016","0,014","0,001","0,014","0,004","0,012","0,022","0,041","0,054","0,022","0,034","0,025","0,029","0,032","0,023","0,051","0,057","0,059","0,053","0,054","0,061","0,048","0,045","0,03","0,042","0,038","0,034","0,047","0,053","0,082","0,069","0,078","0,066","0,062","0,069","0,054","0,068","0,022","0,032","0,032","0,026","0,016","0,002","0,015","0,041","0,089","0,132","0,051","0,063","0,047","0,045","0,032","0,037","0,039","0,03","0,041","0,047","0,062","0,04","0,011"
2019/01/19,"0,013","0,004","0,016","0,001","0,02","0,028","0,031","0,019","0,004","0,015","0,002","0,014","0,008","0,025","0,033","0,022","0,015","0,001","0,015","0,007","0,01","0,012","0,025","0,035","0,013","0,021","0,059","0,049","0,058","0,062","0,041","0,064","0,094","0,04","0,016","0,017","0,006","0,02","0,018","0,031","0,035","0,007","0,015","0,011","0,027","0,227","0,59","0,276","0,17","0,037","0,033","0,028","0,046","0,048","0,061","0,059","0,052","0,064","0,033","0,044","0,038","0,036","0,044","0,03","0,062","0,052","0,048","0,051","0,03","0,04","0,025","0,035","0,03","0,007","0,034","0,022","0,036","0,013","0,011","0,014","0,003","0,023","0,011","0,036","0,039","0,032","0,023","0,009","0,022","0,011","0,018","0,037","0,053","0,062","0,037","0,041"
2019/01/20,"0,022","0,019","0,016","0,007","0,026","0,023","0,035","0,004","0,014","0,01","0,007","0,015","0,004","0,034","0,023","0,029","0,007","0,009","0,013","0,004","0,014","0,002","0,035","0,025","0,02","0,01","0,006","0,02","0,034","0,063","0,092","0,089","0,083","0,069","0,053","0,025","0,036","0,026","0,068","0,457","0,24","0,062","0,045","0,044","0,031","0,044","0,017","0,021","0,03","0,02","0,014","0,001","0,014","0,002","0,013","0,012","0,029","0,047","0,05","0,058","0,035","0,048","0,04","0,045","0,077","0,07","0,089","0,084","0,1","0,025","0,017","0,018","0,011","0,021","0,009","0,043","0,031","0,038","0,021","0,013","0,026","0,029","0,042","0,028","0,054","0,056","0,055","0,047","0,03","0,041","0,027","0,017","0,006","0,019","0,033","0,026"
2019/01/21,"0,019","0,002","0,014","0,003","0,014","0,009","0,02","0,036","0,019","0,015","0,001","0,015","0,01","0,009","0,013","0,022","0,036","0,013","0,015","0,004","0,012","0,01","0,006","0,015","0,024","0,035","0,003","0,032","0,045","0,049","0,058","0,043","0,051","0,021","0,035","0,024","0,035","0,035","0,041","0,035","0,013","0,014","0,002","0,014","0,015","0,38","0,384","0,042","0,054","0,042","0,035","0,039","0,03","0,039","0,032","0,055","0,049","0,063","0,043","0,045","0,048","0,053","0,061","0,053","0,083","0,081","0,092","0,085","0,08","0,071","0,062","0,075","0,056","0,019","0,014","0,031","0,033","0,024","0,018","0,001","0,027","0,037","0,036","0,039","0,05","0,062","0,048","0,046","0,032","0,038","0,037","0,031","0,041","0,043","0,062","0,05"
