date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
2019/01/01,"0,084","0,089","0,112","0,114","0,3","0,373","0,1","0,093","0,045","0,035","0,036","0,035","0,036","0,053","0,051","0,054","0,052","0,049","0,05","0,05","0,029","0,01","0,008","0,008","0,008","0,008","0,015","0,008","0,008","0,035","0,029","0,038","0,037","0,032","0,048","0,031","0,034","0,045","0,008","0,013","0,021","0,186","0,403","0,044","0,051","0,466","0,379","0,161","0,071","0,172","0,108","0,227","0,463","0,158","0,264","0,217","0,02","0,01","0,009","0,012","0,014","0,008","0,011","0,017","0,008","0,026","0,037","0,032","0,03","0,033","0,031","0,009","0,008","0,012","0,016","0,007","0,008","0,014","0,034","0,028","0,028","0,04","0,035","0,009","0,009","0,017","0,011","0,007","0,01","0,017","0,009","0,02","0,032","0,039","0,031","0,039"
2019/01/02,"0,083","0,025","0,013","0,013","0,021","0,017","0,011","0,012","0,019","0,012","0,009","0,013","0,016","0,009","0,008","0,013","0,016","0,008","0,008","0,037","0,035","0,028","0,034","0,04","0,047","0,036","0,028","0,017","0,012","0,017","0,018","0,05","0,029","0,04","0,04","0,027","0,031","0,037","0,012","0,008","0,01","0,016","0,011","0,008","0,011","0,017","0,009","0,326","0,276","0,059","0,056","0,062","0,053","0,038","0,063","0,049","0,06","0,067","0,135","0,081","0,075","0,064","0,058","0,42","0,148","0,077","0,123","0,226","0,04","0,037","0,037","0,046","0,043","0,037","0,05","0,071","0,09","0,079","0,069","0,08","0,057","0,059","0,066","0,064","0,046","0,049","0,053","0,048","0,049","0,046","0,052","0,025","0,01","0,009","0,032","0,039"
2019/01/03,"0,031","0,036","0,042","0,039","0,032","0,011","0,019","0,012","0,008","0,012","0,017","0,009","0,008","0,032","0,038","0,03","0,033","0,039","0,036","0,017","0,009","0,017","0,012","0,008","0,024","0,034","0,015","0,008","0,012","0,017","0,03","0,031","0,044","0,044","0,041","0,036","0,048","0,041","0,022","0,023","0,013","0,008","0,012","0,016","0,008","0,008","0,014","0,015","0,012","0,03","0,039","0,036","0,031","0,032","0,039","0,013","0,008","0,013","0,016","0,011","0,046","0,062","0,053","0,095","0,176","0,046","0,039","0,041","0,041","0,044","0,039","0,038","0,043","0,056","0,073","0,081","0,071","0,07","0,066","0,076","0,036","0,013","0,008","0,01","0,018","0,01","0,02","0,034","0,04","0,031","0,03","0,038","0,039","0,019","0,015","0,02"
2019/01/04,"0,014","0,01","0,012","0,017","0,009","0,008","0,033","0,037","0,03","0,032","0,039","0,035","0,019","0,01","0,016","0,01","0,008","0,012","0,017","0,008","0,008","0,028","0,035","0,032","0,034","0,052","0,044","0,013","0,066","0,027","0,01","0,008","0,012","0,017","0,008","0,008","0,015","0,036","0,031","0,031","0,041","0,035","0,029","0,035","0,037","0,009","0,008","0,013","0,016","0,009","0,007","0,015","0,016","0,008","0,009","0,037","0,035","0,029","0,035","0,04","0,032","0,013","0,013","0,034","0,047","0,04","0,016","0,014","0,008","0,008","0,016","0,014","0,036","0,038","0,044","0,038","0,033","0,045","0,155","0,142","0,076","0,107","0,124","0,059","0,079","0,08","0,068","0,04","0,04","0,047","0,045","0,042","0,044","0,049","0,078","0,037"
2019/01/05,"0,027","0,026","0,01","0,012","0,04","0,041","0,032","0,018","0,016","0,015","0,008","0,021","0,038","0,037","0,03","0,009","0,017","0,013","0,008","0,01","0,039","0,034","0,032","0,032","0,017","0,009","0,008","0,013","0,017","0,022","0,028","0,038","0,037","0,025","0,009","0,016","0,011","0,008","0,022","0,037","0,034","0,478","0,075","0,041","0,036","0,047","0,041","0,053","0,059","0,07","0,051","0,216","0,291","0,068","0,062","0,039","0,034","0,042","0,032","0,031","0,035","0,04","0,027","0,007","0,012","0,016","0,017","0,037","0,058","0,056","0,047","0,04","0,049","0,086","0,133","0,204","0,099","0,218","0,282","0,432","0,335","0,313","0,446","0,216","0,039","0,045","0,051","0,053","0,039","0,027","0,007","0,008","0,023","0,037","0,028","0,034"
2019/01/06,"0,028","0,012","0,008","0,022","0,038","0,032","0,031","0,014","0,016","0,016","0,016","0,037","0,04","0,031","0,011","0,018","0,015","0,032","0,036","0,041","0,015","0,009","0,013","0,025","0,03","0,028","0,033","0,014","0,008","0,01","0,038","0,035","0,024","0,012","0,017","0,008","0,011","0,027","0,037","0,032","0,034","0,023","0,014","0,017","0,033","0,067","0,068","0,154","0,058","0,029","0,036","0,037","0,037","0,032","0,029","0,021","0,011","0,008","0,011","0,017","0,016","0,03","0,036","0,038","0,009","0,008","0,015","0,013","0,012","0,033","0,039","0,033","0,009","0,012","0,018","0,026","0,016","0,017","0,034","0,032","0,032","0,023","0,025","0,031","0,073","0,151","0,052","0,047","0,074","0,077","0,062","0,046","0,053","0,057","0,064","0,425"
2019/01/07,"0,466","0,221","0,067","0,089","0,06","0,037","0,013","0,012","0,021","0,031","0,029","0,033","0,041","0,018","0,008","0,011","0,017","0,011","0,011","0,035","0,04","0,034","0,025","0,015","0,028","0,032","0,009","0,016","0,014","0,028","0,031","0,039","0,026","0,034","0,027","0,021","0,019","0,029","0,033","0,045","0,053","0,02","0,014","0,029","0,029","0,03","0,033","0,012","0,008","0,011","0,122","0,051","0,063","0,091","0,057","0,157","0,018","0,03","0,044","0,021","0,04","0,036","0,027","0,022","0,016","0,008","0,007","0,017","0,037","0,029","0,038","0,054","0,045","0,041","0,039","0,05","0,062","0,065","0,067","0,06","0,11","0,042","0,048","0,051","0,017","0,033","0,04","0,04","0,013","0,01","0,017","0,016","0,032","0,035","0,038","0,01"
2019/01/08,"0,012","0,027","0,019","0,018","0,034","0,041","0,034","0,01","0,009","0,017","0,014","0,024","0,039","0,038","0,012","0,008","0,01","0,017","0,021","0,03","0,033","0,038","0,012","0,016","0,015","0,08","0,035","0,024","0,042","0,03","0,027","0,017","0,012","0,007","0,011","0,038","0,033","0,023","0,011","0,016","0,009","0,009","0,033","0,039","0,033","0,144","0,191","0,046","0,065","0,051","0,045","0,21","0,175","0,078","0,068","0,063","0,063","0,05","0,044","0,354","0,42","0,167","0,071","0,058","0,054","0,074","0,064","0,02","0,031","0,039","0,033","0,01","0,013","0,02","0,026","0,029","0,032","0,037","0,015","0,01","0,505","0,314","0,37","0,246","0,213","0,099","0,085","0,071","0,056","0,047","0,038","0,06","0,045","0,037","0,012","0,014"
2019/01/09,"0,02","0,017","0,01","0,027","0,038","0,038","0,022","0,008","0,016","0,014","0,007","0,008","0,016","0,022","0,03","0,029","0,04","0,016","0,008","0,008","0,017","0,013","0,007","0,009","0,017","0,042","0,025","0,035","0,039","0,031","0,03","0,011","0,016","0,025","0,025","0,035","0,016","0,025","0,057","0,066","0,263","0,035","0,033","0,04","0,042","0,035","0,034","0,052","0,067","0,213","0,271","0,175","0,2","0,26","0,367","0,538","0,075","0,067","0,077","0,081","0,061","0,039","0,041","0,047","0,041","0,057","0,071","0,069","0,02","0,009","0,017","0,016","0,009","0,029","0,042","0,084","0,055","0,046","0,053","0,05","0,051","0,062","0,101","0,179","0,087","0,062","0,057","0,051","0,053","0,052","0,049","0,045","0,067","0,078","0,065","0,01"
2019/01/10,"0,01","0,018","0,014","0,009","0,026","0,038","0,035","0,031","0,012","0,017","0,009","0,007","0,014","0,015","0,007","0,016","0,039","0,034","0,032","0,009","0,017","0,011","0,007","0,011","0,017","0,038","0,015","0,026","0,04","0,039","0,015","0,015","0,013","0,007","0,014","0,145","0,05","0,009","0,033","0,04","0,032","0,021","0,014","0,015","0,008","0,007","0,03","0,032","0,029","0,029","0,016","0,009","0,007","0,013","0,015","0,027","0,03","0,037","0,021","0,039","0,084","0,105","0,071","0,066","0,069","0,078","0,092","0,039","0,016","0,015","0,069","0,087","0,078","0,063","0,052","0,045","0,012","0,025","0,03","0,028","0,04","0,018","0,008","0,008","0,017","0,038","0,04","0,035","0,044","0,058","0,062","0,062","0,041","0,044","0,051","0,018"
