date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
2019/01/01,"0,095","0,09","0,088","0,087","0,086","0,087","0,087","0,085","0,075","0,069","0,059","0,059","0,062","0,06","0,06","0,061","0,054","0,044","0,044","0,045","0,036","0,01","0,022","0,045","0,027","0,026","0,026","0,046","0,042","0,033","0,032","0,031","0,03","0,031","0,03","0,03","0,03","0,028","0,007","0,008","0,015","0,029","0,026","0,027","0,053","0,206","0,435","0,055","0,103","0,068","0,071","0,076","0,079","0,076","0,074","0,075","0,074","0,077","0,075","0,075","0,074","0,076","0,075","0,076","0,077","0,075","0,077","0,073","0,075","0,075","0,074","0,075","0,074","0,075","0,181","0,285","0,081","0,081","0,08","0,077","0,076","0,077","0,077","0,077","0,076","0,071","0,066","0,058","0,051","0,029","0,032","0,03","0,029","0,028","0,012","0,012"
2019/01/02,"0,039","0,037","0,036","0,035","0,035","0,031","0,031","0,03","0,03","0,031","0,03","0,018","0,008","0,008","0,007","0,008","0,008","0,009","0,035","0,033","0,033","0,031","0,044","0,067","0,048","0,054","0,056","0,055","0,054","0,041","0,033","0,055","0,249","0,456","0,368","0,06","0,072","0,069","0,068","0,065","0,198","0,287","0,666","0,175","0,127","0,184","0,113","0,063","0,041","0,043","0,042","0,046","0,067","0,066","0,072","0,115","0,083","0,088","0,092","0,092","0,088","0,085","0,085","0,084","0,086","0,083","0,082","0,079","0,083","0,084","0,084","0,083","0,082","0,079","0,067","0,08","0,089","0,088","0,073","0,046","0,048","0,067","0,081","0,089","0,101","0,1","0,094","0,09","0,089","0,088","0,083","0,075","0,053","0,049","0,049","0,049"
2019/01/03,"0,048","0,049","0,048","0,044","0,031","0,021","0,009","0,007","0,008","0,008","0,008","0,007","0,028","0,034","0,032","0,031","0,031","0,03","0,031","0,03","0,03","0,029","0,044","0,056","0,025","0,032","0,034","0,033","0,03","0,031","0,057","0,058","0,059","0,055","0,05","0,043","0,057","0,071","0,241","0,62","0,434","0,139","0,094","0,124","0,128","0,082","0,17","0,09","0,093","0,071","0,061","0,059","0,068","0,089","0,086","0,087","0,085","0,086","0,084","0,084","0,084","0,086","0,085","0,082","0,084","0,079","0,056","0,055","0,055","0,055","0,055","0,068","0,087","0,09","0,09","0,088","0,088","0,088","0,086","0,087","0,091","0,091","0,09","0,088","0,092","0,093","0,095","0,09","0,093","0,092","0,084","0,074","0,065","0,063","0,062","0,063"
2019/01/04,"0,062","0,062","0,031","0,016","0,017","0,016","0,015","0,016","0,021","0,047","0,046","0,045","0,044","0,043","0,042","0,047","0,046","0,023","0,016","0,016","0,015","0,015","0,028","0,064","0,063","0,068","0,071","0,073","0,059","0,05","0,044","0,041","0,022","0,014","0,016","0,023","0,036","0,035","0,05","0,066","0,062","0,046","0,043","0,179","0,166","0,062","0,063","0,06","0,035","0,036","0,019","0,014","0,013","0,014","0,015","0,041","0,044","0,043","0,042","0,043","0,045","0,044","0,044","0,042","0,041","0,014","0,015","0,014","0,013","0,014","0,015","0,043","0,044","0,123","0,107","0,095","0,104","0,103","0,1","0,097","0,098","0,093","0,084","0,084","0,09","0,081","0,074","0,076","0,074","0,073","0,067","0,058","0,051","0,052","0,05","0,033"
2019/01/05,"0,024","0,025","0,025","0,048","0,054","0,053","0,053","0,052","0,052","0,052","0,051","0,035","0,026","0,016","0,016","0,035","0,034","0,033","0,033","0,033","0,032","0,031","0,047","0,068","0,05","0,056","0,058","0,057","0,055","0,055","0,056","0,055","0,07","0,224","0,472","0,473","0,479","0,528","0,652","0,423","0,114","0,108","0,115","0,058","0,056","0,055","0,052","0,042","0,06","0,065","0,066","0,162","0,089","0,098","0,094","0,092","0,091","0,092","0,09","0,092","0,09","0,09","0,089","0,086","0,087","0,085","0,087","0,087","0,088","0,085","0,084","0,09","0,093","0,078","0,073","0,073","0,075","0,076","0,073","0,074","0,09","0,093","0,097","0,096","0,094","0,091","0,091","0,065","0,063","0,054","0,038","0,033","0,022","0,016","0,035","0,047"
2019/01/06,"0,046","0,045","0,046","0,046","0,046","0,027","0,018","0,016","0,016","0,016","0,016","0,019","0,018","0,05","0,05","0,046","0,046","0,045","0,043","0,042","0,018","0,015","0,028","0,051","0,028","0,029","0,03","0,03","0,04","0,061","0,052","0,048","0,048","0,044","0,043","0,042","0,016","0,014","0,015","0,014","0,015","0,026","0,036","0,099","0,083","0,081","0,114","0,079","0,085","0,086","0,091","0,089","0,094","0,094","0,09","0,091","0,091","0,09","0,087","0,091","0,085","0,086","0,086","0,086","0,075","0,061","0,063","0,063","0,066","0,073","0,092","0,092","0,092","0,297","0,156","0,092","0,093","0,095","0,09","0,095","0,09","0,091","0,091","0,081","0,076","0,076","0,075","0,062","0,039","0,023","0,023","0,022","0,012","0,003","0,029","0,034"
2019/01/07,"0,032","0,031","0,03","0,03","0,03","0,03","0,03","0,006","0,002","0,002","0,003","0,002","0,002","0,002","0,016","0,034","0,032","0,031","0,031","0,03","0,03","0,03","0,029","0,038","0,015","0,016","0,017","0,02","0,02","0,027","0,051","0,224","0,451","0,449","0,376","0,064","0,054","0,073","0,053","0,052","0,4","0,631","0,242","0,063","0,072","0,088","0,053","0,104","0,081","0,091","0,082","0,062","0,058","0,058","0,058","0,057","0,058","0,067","0,089","0,088","0,087","0,088","0,087","0,086","0,086","0,086","0,086","0,086","0,085","0,068","0,065","0,066","0,066","0,067","0,066","0,048","0,038","0,038","0,04","0,043","0,042","0,058","0,074","0,073","0,089","0,098","0,097","0,094","0,089","0,069","0,062","0,061","0,06","0,033","0,034","0,033"
2019/01/08,"0,033","0,034","0,031","0,025","0,047","0,045","0,044","0,047","0,046","0,046","0,046","0,03","0,014","0,015","0,015","0,014","0,015","0,015","0,015","0,047","0,045","0,043","0,057","0,079","0,061","0,067","0,062","0,039","0,038","0,038","0,039","0,042","0,04","0,061","0,083","0,062","0,056","0,052","0,052","0,053","0,051","0,049","0,01","0,006","0,025","0,026","0,026","0,025","0,027","0,059","0,059","0,057","0,058","0,056","0,099","0,071","0,076","0,082","0,079","0,078","0,073","0,07","0,074","0,067","0,048","0,047","0,046","0,046","0,049","0,045","0,073","0,08","0,075","0,074","0,076","0,08","0,079","0,076","0,074","0,074","0,076","0,074","0,071","0,074","0,068","0,069","0,072","0,071","0,064","0,061","0,049","0,047","0,041","0,022","0,021","0,021"
2019/01/09,"0,021","0,021","0,021","0,012","0,033","0,033","0,032","0,031","0,031","0,032","0,03","0,03","0,03","0,03","0,009","0,002","0,003","0,002","0,002","0,003","0,002","0,008","0,049","0,067","0,053","0,057","0,057","0,054","0,053","0,053","0,053","0,053","0,053","0,051","0,068","0,069","0,117","0,399","0,094","0,046","0,02","0,021","0,026","0,065","0,042","0,047","0,05","0,075","0,079","0,077","0,076","0,077","0,078","0,08","0,078","0,079","0,078","0,079","0,077","0,075","0,357","0,081","0,076","0,071","0,075","0,074","0,073","0,071","0,071","0,068","0,07","0,076","0,074","0,067","0,05","0,048","0,05","0,05","0,046","0,047","0,079","0,076","0,075","0,078","0,075","0,075","0,075","0,074","0,074","0,071","0,071","0,069","0,065","0,064","0,049","0,05"
2019/01/10,"0,049","0,049","0,049","0,049","0,049","0,049","0,049","0,042","0,022","0,006","0,007","0,007","0,006","0,007","0,006","0,01","0,035","0,034","0,032","0,032","0,032","0,031","0,045","0,066","0,048","0,055","0,057","0,057","0,064","0,064","0,063","0,054","0,055","0,053","0,049","0,054","0,059","0,053","0,033","0,028","0,026","0,029","0,341","0,046","0,099","0,047","0,105","0,085","0,069","0,065","0,065","0,062","0,062","0,059","0,059","0,059","0,059","0,06","0,06","0,06","0,058","0,059","0,06","0,059","0,058","0,059","0,058","0,059","0,059","0,081","0,079","0,076","0,066","0,049","0,048","0,047","0,064","0,07","0,082","0,097","0,127","0,097","0,088","0,084","0,078","0,077","0,082","0,075","0,074","0,076","0,073","0,074","0,071","0,085","0,04","0,037"
