date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
2019/01/01,"0,041","0,027","0,046","0,095","0,069","0,071","0,066","0,074","0,087","0,064","0,044","0,027","0,044","0,037","0,024","0,025","0,029","0,059","0,049","0,045","0,047","0,06","0,064","0,034","0,029","0,027","0,046","0,039","0,027","0,029","0,05","0,07","0,055","0,047","0,047","0,086","0,108","0,072","0,061","0,062","0,107","0,054","0,055","0,301","0,544","0,346","0,154","0,097","0,095","0,097","0,076","0,075","0,074","0,1","0,124","0,128","0,112","0,082","0,098","0,103","0,09","0,071","0,06","0,078","0,094","0,106","0,41","0,501","0,14","0,33","0,532","0,142","0,073","0,088","0,056","0,046","0,046","0,061","0,067","0,045","0,064","0,071","0,077","0,055","0,046","0,053","0,122","0,099","0,054","0,054","0,055","0,07","0,055","0,051","0,07","0,087"
2019/01/02,"0,062","0,047","0,046","0,058","0,047","0,027","0,026","0,027","0,048","0,039","0,039","0,048","0,054","0,068","0,05","0,046","0,037","0,039","0,047","0,025","0,027","0,027","0,043","0,063","0,051","0,047","0,068","0,113","0,086","0,051","0,047","0,05","0,099","0,055","0,049","0,081","0,124","0,089","0,058","0,049","0,049","0,068","0,044","0,028","0,028","0,031","0,05","0,039","0,052","0,071","0,066","0,105","0,093","0,21","0,076","0,11","0,062","0,04","0,038","0,055","0,057","0,058","0,065","0,382","0,284","0,231","0,25","0,272","0,245","0,166","0,073","0,098","0,104","0,109","0,106","0,113","0,107","0,122","0,124","0,107","0,107","0,095","0,109","0,092","0,113","0,083","0,105","0,127","0,116","0,108","0,129","0,116","0,107","0,097","0,085","0,075"
2019/01/03,"0,048","0,049","0,049","0,071","0,06","0,079","0,049","0,057","0,07","0,05","0,047","0,031","0,04","0,046","0,026","0,027","0,027","0,056","0,064","0,047","0,047","0,047","0,065","0,048","0,029","0,027","0,027","0,046","0,041","0,047","0,095","0,076","0,15","0,156","0,108","0,337","0,287","0,234","0,108","0,041","0,045","0,053","0,055","0,102","0,146","0,181","0,157","0,062","0,07","0,068","0,083","0,168","0,064","0,081","0,117","0,103","0,101","0,106","0,123","0,101","0,086","0,089","0,102","0,08","0,08","0,284","0,27","0,271","0,201","0,095","0,1","0,066","0,058","0,057","0,064","0,046","0,07","0,094","0,109","0,103","0,1","0,115","0,253","0,18","0,112","0,111","0,109","0,095","0,142","0,097","0,103","0,088","0,096","0,122","0,096","0,074"
2019/01/04,"0,068","0,076","0,062","0,03","0,027","0,038","0,041","0,026","0,027","0,054","0,066","0,047","0,046","0,054","0,067","0,03","0,027","0,031","0,048","0,028","0,027","0,037","0,07","0,053","0,048","0,047","0,064","0,047","0,027","0,036","0,063","0,085","0,051","0,05","0,086","0,141","0,082","0,105","0,097","0,089","0,066","0,095","0,179","0,146","0,163","0,057","0,108","0,087","0,079","0,083","0,108","0,196","0,071","0,073","0,088","0,075","0,077","0,079","0,1","0,105","0,097","0,088","0,123","0,226","0,317","0,101","0,089","0,076","0,084","0,186","0,305","0,21","0,179","0,097","0,13","0,106","0,554","0,329","0,127","0,541","0,496","0,122","0,098","0,108","0,106","0,126","0,106","0,179","0,111","0,128","0,095","0,084","0,086","0,109","0,076","0,035"
2019/01/05,"0,05","0,071","0,056","0,048","0,048","0,063","0,049","0,027","0,029","0,038","0,044","0,026","0,034","0,052","0,069","0,05","0,045","0,047","0,059","0,037","0,026","0,027","0,037","0,045","0,029","0,062","0,104","0,107","0,085","0,068","0,068","0,077","0,093","0,069","0,071","0,082","0,061","0,132","0,096","0,087","0,336","0,456","0,204","0,109","0,09","0,119","0,106","0,283","0,209","0,149","0,072","0,145","0,102","0,084","0,098","0,084","0,09","0,09","0,103","0,082","0,069","0,069","0,09","0,078","0,089","0,099","0,112","0,102","0,104","0,103","0,123","0,098","0,08","0,084","0,108","0,079","0,085","0,108","0,13","0,108","0,106","0,081","0,074","0,057","0,06","0,058","0,046","0,026","0,027","0,043","0,038","0,048","0,047","0,063","0,059","0,047"
2019/01/06,"0,047","0,051","0,043","0,026","0,106","0,049","0,049","0,037","0,048","0,053","0,068","0,047","0,046","0,042","0,047","0,035","0,026","0,027","0,038","0,041","0,048","0,048","0,051","0,068","0,05","0,046","0,029","0,046","0,036","0,027","0,031","0,085","0,078","0,071","0,111","0,095","0,102","0,098","0,105","0,079","0,059","0,364","0,102","0,099","0,056","0,059","0,067","0,06","0,069","0,064","0,079","0,082","0,066","0,032","0,026","0,027","0,043","0,037","0,044","0,066","0,076","0,087","0,065","0,066","0,055","0,087","0,075","0,075","0,076","0,105","0,102","0,119","0,124","0,133","0,113","0,115","0,128","0,128","0,092","0,094","0,108","0,112","0,092","0,1","0,132","0,195","0,12","0,107","0,124","0,115","0,094","0,076","0,076","0,056","0,047","0,053"
2019/01/07,"0,081","0,07","0,063","0,053","0,068","0,047","0,039","0,034","0,048","0,027","0,027","0,034","0,049","0,049","0,048","0,052","0,066","0,046","0,045","0,032","0,047","0,027","0,026","0,029","0,051","0,038","0,048","0,047","0,069","0,055","0,088","0,08","0,081","0,088","0,082","0,076","0,137","0,066","0,074","0,09","0,078","0,068","0,067","0,087","0,06","0,047","0,049","0,073","0,067","0,053","0,138","0,127","0,095","0,079","0,109","0,102","0,09","0,078","0,096","0,079","0,101","0,344","0,276","0,247","0,196","0,074","0,074","0,057","0,058","0,069","0,05","0,037","0,038","0,058","0,045","0,078","0,113","0,128","0,109","0,116","0,124","0,126","0,101","0,091","0,116","0,096","0,083","0,112","0,162","0,108","0,101","0,084","0,09","0,073","0,062","0,064"
2019/01/08,"0,057","0,048","0,047","0,05","0,033","0,048","0,05","0,07","0,05","0,047","0,051","0,051","0,027","0,027","0,033","0,047","0,025","0,037","0,053","0,068","0,046","0,046","0,051","0,058","0,029","0,028","0,04","0,094","0,052","0,05","0,073","0,145","0,09","0,105","0,098","0,093","0,102","0,317","0,07","0,047","0,043","0,046","0,045","0,087","0,05","0,048","0,064","0,05","0,049","0,039","0,049","0,192","0,098","0,071","0,053","0,09","0,11","0,121","0,099","0,099","0,113","0,112","0,082","0,074","0,09","0,073","0,054","0,067","0,103","0,132","0,093","0,067","0,076","0,058","0,054","0,074","0,095","0,086","0,085","0,105","0,1","0,107","0,106","0,127","0,102","0,111","0,109","0,105","0,151","0,087","0,085","0,07","0,052","0,06","0,084","0,081"
2019/01/09,"0,053","0,048","0,064","0,054","0,027","0,027","0,045","0,035","0,026","0,027","0,061","0,055","0,047","0,046","0,065","0,054","0,033","0,027","0,044","0,035","0,027","0,027","0,045","0,058","0,049","0,047","0,061","0,058","0,06","0,072","0,064","0,063","0,071","0,099","0,085","0,105","0,345","0,254","0,278","0,201","0,057","0,368","0,401","0,057","0,342","0,497","0,073","0,072","0,056","0,178","0,136","0,108","0,092","0,084","0,087","0,108","0,078","0,077","0,082","0,095","0,076","0,074","0,099","0,138","0,176","0,25","0,248","0,237","0,111","0,088","0,102","0,114","0,099","0,095","0,108","0,113","0,106","0,11","0,125","0,11","0,099","0,089","0,132","0,105","0,078","0,107","0,116","0,155","0,067","0,069","0,09","0,106","0,096","0,082","0,073","0,079"
2019/01/10,"0,049","0,027","0,028","0,04","0,048","0,026","0,038","0,06","0,068","0,048","0,047","0,054","0,061","0,027","0,026","0,029","0,049","0,03","0,026","0,047","0,068","0,056","0,046","0,047","0,062","0,042","0,027","0,027","0,051","0,092","0,049","0,058","0,079","0,137","0,083","0,097","0,08","0,117","0,047","0,049","0,049","0,062","0,029","0,029","0,052","0,071","0,06","0,07","0,069","0,083","0,069","0,059","0,06","0,1","0,074","0,075","0,091","0,12","0,107","0,095","0,092","0,113","0,114","0,084","0,067","0,09","0,078","0,079","0,082","0,096","0,075","0,066","0,064","0,086","0,068","0,058","0,079","0,103","0,079","0,08","0,118","0,121","0,115","0,109","0,11","0,129","0,114","0,158","0,105","0,104","0,084","0,087","0,098","0,106","0,072","0,077"
