date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
2019/01/01,"0,022","0,022","0,03","0,022","0,023","0,022","0,023","0,022","0,026","0,027","0,022","0,022","0,03","0,023","0,038","0,03","0,022","0,022","0,022","0,022","0,023","0,022","0,023","0,023","0,023","0,022","0,023","0,023","0,023","0,022","0,005","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,008","0,025","0,032","0,029","0,02","0,029","0,036","0,024","0,025","0,028","0,021","0,02","0,02","0,02","0,023","0,028","0,028","0,021","0,029","0,03","0,022","0,022","0,03","0,022","0,023","0,022","0,023","0,022"
2019/01/02,"0,023","0,022","0,023","0,031","0,023","0,023","0,023","0,023","0,023","0,023","0,022","0,023","0,023","0,023","0,023","0,022","0,023","0,023","0,023","0,023","0,022","0,022","0,031","0,023","0,023","0,023","0,023","0,022","0,023","0,024","0,02","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,007","0,02","0,021","0,021","0,028","0,025","0,045","0,029","0,029","0,03","0,033","0,041","0,021","0,022","0,021","0,02","0,043","0,029","0,021","0,022","0,022","0,022","0,022","0,022","0,023","0,022","0,022","0,023"
2019/01/03,"0,03","0,023","0,023","0,023","0,022","0,023","0,027","0,026","0,022","0,023","0,023","0,023","0,022","0,023","0,023","0,023","0,023","0,022","0,023","0,022","0,023","0,023","0,022","0,023","0,022","0,023","0,023","0,022","0,023","0,022","0,004","0,004","0,004","0,004","0,003","0,004","0,005","0,063","0,072","0,018","0,019","0,019","0,019","0,019","0,019","0,019","0,019","0,019","0,052","0,055","0,019","0,005","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,006","0,02","0,028","0,037","0,04","0,027","0,029","0,032","0,034","0,02","0,044","0,029","0,029","0,029","0,021","0,024","0,027","0,021","0,021","0,022","0,021","0,022","0,022","0,021","0,022","0,022","0,022","0,022"
2019/01/04,"0,023","0,022","0,023","0,022","0,022","0,023","0,022","0,022","0,023","0,022","0,023","0,022","0,023","0,022","0,023","0,03","0,023","0,022","0,023","0,022","0,022","0,023","0,022","0,023","0,022","0,023","0,023","0,022","0,022","0,022","0,006","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,006","0,02","0,026","0,025","0,031","0,029","0,029","0,021","0,029","0,02","0,047","0,027","0,043","0,033","0,021","0,021","0,021","0,022","0,022","0,021","0,03","0,022","0,022","0,033","0,027","0,023","0,022","0,022"
2019/01/05,"0,023","0,022","0,023","0,029","0,023","0,023","0,022","0,022","0,031","0,022","0,022","0,022","0,023","0,022","0,023","0,023","0,022","0,023","0,023","0,023","0,023","0,023","0,022","0,023","0,023","0,022","0,023","0,023","0,022","0,023","0,005","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,022","0,02","0,02","0,028","0,034","0,021","0,021","0,029","0,03","0,022","0,042","0,021","0,029","0,029","0,029","0,028","0,021","0,021","0,021","0,022","0,028","0,022","0,022","0,022","0,022","0,023","0,022","0,024"
2019/01/06,"0,029","0,023","0,022","0,031","0,022","0,039","0,022","0,023","0,022","0,023","0,023","0,023","0,03","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,022","0,023","0,022","0,023","0,022","0,022","0,022","0,023","0,023","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,02","0,02","0,032","0,028","0,026","0,032","0,036","0,024","0,028","0,025","0,027","0,02","0,029","0,02","0,021","0,023","0,027","0,029","0,021","0,021","0,03","0,029","0,022","0,03","0,03","0,029","0,032"
2019/01/07,"0,022","0,023","0,023","0,022","0,023","0,023","0,023","0,022","0,023","0,024","0,023","0,023","0,023","0,022","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,022","0,023","0,022","0,022","0,023","0,022","0,021","0,022","0,022","0,006","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,004","0,003","0,012","0,004","0,026","0,021","0,022","0,027","0,04","0,036","0,029","0,021","0,02","0,029","0,029","0,029","0,029","0,021","0,03","0,021","0,022","0,025","0,027","0,03","0,03","0,022","0,03","0,022","0,022","0,023","0,022"
2019/01/08,"0,023","0,023","0,022","0,023","0,023","0,023","0,022","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,022","0,024","0,023","0,023","0,022","0,023","0,023","0,023","0,022","0,023","0,022","0,016","0,006","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,012","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,015","0,029","0,035","0,022","0,022","0,029","0,037","0,03","0,029","0,021","0,028","0,036","0,029","0,023","0,029","0,03","0,022","0,021","0,022","0,022","0,022","0,023","0,022","0,022","0,031","0,023","0,031","0,022"
2019/01/09,"0,023","0,023","0,032","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,023","0,022","0,023","0,023","0,023","0,023","0,022","0,023","0,022","0,022","0,022","0,022","0,018","0,012","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,013","0,02","0,028","0,021","0,029","0,021","0,029","0,028","0,031","0,043","0,036","0,028","0,028","0,029","0,02","0,021","0,028","0,029","0,021","0,021","0,022","0,029","0,022","0,03","0,022","0,022","0,022","0,031"
2019/01/10,"0,023","0,031","0,022","0,022","0,023","0,022","0,022","0,023","0,022","0,023","0,022","0,022","0,023","0,023","0,022","0,023","0,022","0,023","0,022","0,023","0,022","0,023","0,022","0,023","0,023","0,022","0,023","0,023","0,022","0,023","0,018","0,004","0,004","0,003","0,012","0,003","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,003","0,004","0,004","0,003","0,004","0,004","0,004","0,005","0,01","0,018","0,029","0,02","0,029","0,029","0,028","0,028","0,037","0,029","0,036","0,027","0,032","0,03","0,021","0,045","0,022","0,022","0,029","0,022","0,022","0,03","0,022","0,022","0,023","0,022","0,023","0,022"
