date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
2019/01/01,"0,081","0,044","0,068","0,096","0,066","0,077","0,056","0,06","0,058","0,048","0,062","0,064","0,046","0,062","0,041","0,036","0,036","0,049","0,037","0,043","0,044","0,035","0,036","0,067","0,04","0,055","0,05","0,033","0,039","0,047","0,035","0,037","0,015","0,016","0,024","0,032","0,015","0,017","0,031","0,015","0,016","0,032","0,015","0,015","0,03","0,017","0,015","0,031","0,022","0,015","0,024","0,027","0,046","0,088","0,083","0,065","0,064","0,075","0,059","0,061","0,073","0,065","0,061","0,063","0,075","0,061","0,059","0,073","0,141","0,144","0,158","0,096","0,037","0,054","0,056","0,049","0,054","0,065","0,104","0,097","0,129","0,121","0,103","0,119","0,122","0,119","0,116","0,13","0,117","0,098","0,1","0,088","0,083","0,103","0,092","0,134"
2019/01/02,"0,108","0,122","0,108","0,088","0,09","0,101","0,086","0,09","0,095","0,055","0,06","0,069","0,04","0,028","0,038","0,032","0,026","0,031","0,035","0,025","0,028","0,04","0,026","0,025","0,04","0,026","0,023","0,034","0,029","0,022","0,028","0,042","0,029","0,03","0,035","0,023","0,031","0,054","0,042","0,054","0,053","0,049","0,048","0,049","0,047","0,058","0,054","0,082","0,063","0,038","0,041","0,052","0,06","0,05","0,054","0,079","0,063","0,07","0,092","0,076","0,093","0,097","0,086","0,094","0,08","0,077","0,098","0,086","0,098","0,128","0,141","0,1","0,107","0,12","0,108","0,099","0,11","0,09","0,074","0,063","0,056","0,056","0,067","0,075","0,058","0,124","0,438","0,199","0,125","0,118","0,087","0,111","0,115","0,1","0,083","0,088"
2019/01/03,"0,082","0,082","0,081","0,064","0,065","0,076","0,066","0,062","0,07","0,068","0,061","0,08","0,082","0,024","0,025","0,039","0,027","0,025","0,032","0,034","0,025","0,028","0,039","0,025","0,026","0,039","0,024","0,025","0,037","0,043","0,041","0,027","0,038","0,024","0,024","0,035","0,029","0,029","0,06","0,052","0,069","0,054","0,043","0,05","0,054","0,044","0,04","0,047","0,036","0,047","0,071","0,061","0,067","0,049","0,052","0,042","0,05","0,034","0,034","0,077","0,068","0,066","0,064","0,051","0,051","0,067","0,077","0,061","0,065","0,077","0,111","0,114","0,111","0,152","0,141","0,151","0,153","0,146","0,156","0,146","0,115","0,14","0,147","0,131","0,117","0,127","0,127","0,122","0,149","0,094","0,092","0,066","0,056","0,054","0,069","0,065"
2019/01/04,"0,039","0,071","0,069","0,065","0,079","0,065","0,065","0,074","0,073","0,065","0,066","0,081","0,068","0,069","0,043","0,024","0,025","0,04","0,03","0,053","0,038","0,044","0,04","0,024","0,029","0,038","0,024","0,024","0,038","0,024","0,025","0,04","0,023","0,248","0,279","0,16","0,049","0,047","0,061","0,042","0,055","0,027","0,034","0,022","0,023","0,028","0,031","0,023","0,022","0,026","0,034","0,022","0,045","0,077","0,101","0,087","0,078","0,086","0,065","0,08","0,072","0,078","0,078","0,065","0,084","0,078","0,066","0,067","0,086","0,078","0,087","0,112","0,106","0,116","0,103","0,083","0,061","0,065","0,085","0,068","0,072","0,072","0,069","0,056","0,075","0,066","0,079","0,104","0,072","0,065","0,073","0,118","0,114","0,095","0,095","0,08"
2019/01/05,"0,078","0,07","0,081","0,074","0,087","0,099","0,079","0,087","0,067","0,044","0,019","0,042","0,022","0,018","0,023","0,028","0,017","0,017","0,017","0,03","0,016","0,017","0,015","0,028","0,015","0,009","0,009","0,013","0,019","0,009","0,008","0,009","0,025","0,007","0,007","0,01","0,079","0,426","0,157","0,199","0,038","0,022","0,036","0,085","0,062","0,021","0,165","0,206","0,319","0,051","0,039","0,034","0,038","0,04","0,009","0,014","0,015","0,008","0,007","0,01","0,019","0,007","0,012","0,026","0,04","0,024","0,026","0,035","0,058","0,042","0,042","0,056","0,063","0,032","0,066","0,078","0,079","0,078","0,093","0,133","0,276","0,342","0,341","0,332","0,325","0,31","0,308","0,319","0,199","0,111","0,107","0,075","0,077","0,087","0,097","0,074"
2019/01/06,"0,075","0,078","0,083","0,072","0,072","0,083","0,116","0,089","0,099","0,092","0,087","0,092","0,1","0,085","0,087","0,098","0,09","0,086","0,079","0,064","0,019","0,018","0,019","0,03","0,018","0,017","0,023","0,027","0,017","0,018","0,026","0,023","0,023","0,02","0,042","0,027","0,027","0,378","0,176","0,469","0,083","0,053","0,037","0,045","0,039","0,066","0,04","0,037","0,054","0,414","0,156","0,047","0,06","0,049","0,056","0,084","0,06","0,056","0,07","0,075","0,066","0,063","0,049","0,024","0,04","0,1","0,085","0,119","0,114","0,145","0,132","0,082","0,068","0,059","0,065","0,075","0,061","0,071","0,079","0,062","0,062","0,068","0,09","0,132","0,11","0,122","0,106","0,093","0,078","0,093","0,09","0,079","0,083","0,093","0,072","0,071"
2019/01/07,"0,058","0,038","0,036","0,044","0,041","0,034","0,036","0,049","0,033","0,034","0,045","0,041","0,035","0,035","0,049","0,034","0,03","0,034","0,031","0,025","0,025","0,038","0,023","0,023","0,029","0,033","0,038","0,045","0,096","0,256","0,267","0,313","0,055","0,041","0,047","0,031","0,024","0,037","0,025","0,023","0,03","0,033","0,023","0,022","0,039","0,027","0,029","0,349","0,391","0,255","0,074","0,07","0,045","0,076","0,054","0,065","0,028","0,022","0,04","0,073","0,079","0,072","0,1","0,083","0,074","0,082","0,081","0,069","0,082","0,092","0,075","0,129","0,293","0,262","0,283","0,292","0,284","0,325","0,32","0,282","0,28","0,29","0,266","0,265","0,301","0,146","0,046","0,058","0,057","0,037","0,072","0,081","0,073","0,075","0,085","0,075"
2019/01/08,"0,064","0,041","0,015","0,015","0,02","0,024","0,015","0,016","0,032","0,017","0,016","0,022","0,026","0,017","0,015","0,029","0,015","0,014","0,019","0,025","0,014","0,013","0,027","0,016","0,013","0,015","0,028","0,033","0,033","0,075","0,042","0,02","0,026","0,022","0,014","0,015","0,029","0,014","0,013","0,019","0,025","0,014","0,013","0,023","0,021","0,014","0,014","0,027","0,017","0,014","0,014","0,029","0,015","0,015","0,047","0,022","0,035","0,025","0,015","0,015","0,053","0,047","0,047","0,057","0,077","0,074","0,055","0,076","0,07","0,069","0,076","0,087","0,081","0,09","0,1","0,101","0,096","0,097","0,118","0,104","0,118","0,136","0,096","0,087","0,088","0,111","0,096","0,092","0,108","0,075","0,06","0,075","0,063","0,06","0,069","0,069"
2019/01/09,"0,061","0,057","0,054","0,017","0,018","0,024","0,029","0,017","0,017","0,028","0,021","0,016","0,016","0,032","0,016","0,015","0,017","0,032","0,015","0,016","0,017","0,03","0,015","0,014","0,019","0,026","0,014","0,036","0,065","0,072","0,129","0,231","0,062","0,04","0,03","0,021","0,038","0,032","0,014","0,036","0,033","0,028","0,034","0,015","0,015","0,023","0,023","0,014","0,014","0,03","0,016","0,013","0,014","0,03","0,012","0,028","0,049","0,064","0,054","0,074","0,063","0,189","0,244","0,098","0,077","0,069","0,071","0,044","0,06","0,071","0,053","0,048","0,048","0,036","0,051","0,089","0,26","0,363","0,184","0,057","0,095","0,098","0,09","0,099","0,063","0,053","0,095","0,092","0,094","0,107","0,088","0,09","0,108","0,099","0,082","0,102"
2019/01/10,"0,038","0,016","0,033","0,016","0,016","0,031","0,015","0,013","0,029","0,013","0,012","0,028","0,013","0,012","0,027","0,013","0,021","0,044","0,019","0,034","0,019","0,009","0,022","0,011","0,009","0,024","0,008","0,031","0,043","0,023","0,191","0,102","0,023","0,008","0,024","0,011","0,008","0,022","0,012","0,008","0,017","0,017","0,008","0,01","0,023","0,008","0,008","0,023","0,01","0,008","0,016","0,016","0,008","0,008","0,023","0,008","0,007","0,018","0,014","0,013","0,027","0,029","0,019","0,019","0,033","0,04","0,03","0,038","0,031","0,019","0,064","0,071","0,087","0,042","0,04","0,054","0,048","0,059","0,077","0,069","0,061","0,057","0,073","0,059","0,069","0,147","0,113","0,082","0,096","0,08","0,108","0,08","0,072","0,07","0,054","0,06"
2019/01/11,"0,074","0,052","0,058","0,074","0,065","0,061","0,067","0,072","0,04","0,027","0,027","0,01","0,011","0,02","0,017","0,01","0,012","0,026","0,01","0,01","0,019","0,016","0,009","0,009","0,025","0,009","0,009","0,048","0,045","0,103","0,257","0,123","0,096","0,035","0,051","0,034","0,033","0,046","0,037","0,031","0,036","0,044","0,031","0,031","0,046","0,032","0,031","0,038","0,04","0,031","0,031","0,047","0,033","0,106","0,073","0,026","0,016","0,02","0,041","0,032","0,056","0,059","0,046","0,051","0,06","0,062","0,07","0,078","0,113","0,102","0,095","0,047","0,026","0,039","0,048","0,04","0,18","0,298","0,229","0,078","0,078","0,094","0,075","0,075","0,043","0,052","0,053","0,043","0,027","0,022","0,01","0,011","0,023","0,018","0,011","0,01"
2019/01/12,"0,038","0,014","0,011","0,014","0,032","0,012","0,012","0,014","0,028","0,011","0,011","0,015","0,026","0,011","0,011","0,015","0,026","0,01","0,011","0,018","0,023","0,011","0,01","0,017","0,031","0,034","0,05","0,038","0,142","0,299","0,515","0,363","0,261","0,028","0,027","0,039","0,029","0,023","0,04","0,02","0,005","0,013","0,015","0,005","0,008","0,041","0,012","0,026","0,022","0,005","0,007","0,022","0,011","0,045","0,063","0,062","0,204","0,38","0,175","0,068","0,088","0,079","0,088","0,093","0,063","0,062","0,056","0,097","0,08","0,071","0,109","0,111","0,093","0,064","0,075","0,042","0,021","0,037","0,021","0,019","0,094","0,103","0,077","0,063","0,076","0,064","0,07","0,054","0,053","0,034","0,035","0,072","0,106","0,044","0,047","0,056"
2019/01/13,"0,048","0,051","0,06","0,048","0,049","0,062","0,04","0,038","0,044","0,014","0,013","0,029","0,016","0,014","0,025","0,022","0,014","0,019","0,041","0,037","0,026","0,033","0,015","0,015","0,03","0,014","0,014","0,029","0,016","0,012","0,019","0,04","0,051","0,056","0,058","0,047","0,053","0,067","0,054","0,043","0,066","0,317","0,116","0,043","0,037","0,029","0,04","0,043","0,028","0,008","0,216","0,141","0,025","0,027","0,035","0,028","0,034","0,037","0,041","0,034","0,042","0,046","0,038","0,034","0,051","0,067","0,098","0,089","0,11","0,104","0,098","0,189","0,08","0,034","0,028","0,024","0,025","0,058","0,088","0,115","0,096","0,101","0,113","0,095","0,138","0,094","0,093","0,108","0,081","0,079","0,082","0,08","0,093","0,063","0,059","0,027"
2019/01/14,"0,016","0,026","0,025","0,016","0,014","0,023","0,01","0,01","0,026","0,01","0,009","0,021","0,013","0,008","0,014","0,019","0,008","0,009","0,024","0,008","0,008","0,019","0,015","0,008","0,01","0,023","0,008","0,03","0,041","0,034","0,131","0,283","0,159","0,008","0,008","0,024","0,009","0,007","0,016","0,017","0,008","0,008","0,025","0,008","0,007","0,017","0,016","0,008","0,009","0,024","0,007","0,008","0,029","0,022","0,025","0,057","0,079","0,109","0,077","0,08","0,055","0,055","0,072","0,074","0,079","0,098","0,101","0,073","0,08","0,087","0,082","0,091","0,132","0,138","0,135","0,137","0,101","0,094","0,108","0,071","0,092","0,119","0,097","0,098","0,137","0,106","0,115","0,129","0,116","0,106","0,109","0,067","0,063","0,074","0,067","0,068"
2019/01/15,"0,081","0,059","0,053","0,067","0,036","0,015","0,028","0,016","0,015","0,025","0,022","0,014","0,02","0,022","0,012","0,015","0,027","0,013","0,012","0,029","0,013","0,013","0,024","0,017","0,013","0,019","0,023","0,04","0,141","0,29","0,173","0,029","0,032","0,02","0,016","0,021","0,026","0,015","0,016","0,025","0,008","0,008","0,027","0,04","0,013","0,029","0,017","0,008","0,019","0,015","0,008","0,017","0,016","0,035","0,052","0,046","0,052","0,057","0,066","0,026","0,045","0,034","0,008","0,019","0,016","0,018","0,026","0,044","0,031","0,052","0,119","0,029","0,026","0,076","0,068","0,068","0,112","0,083","0,081","0,099","0,095","0,062","0,1","0,104","0,092","0,125","0,116","0,092","0,102","0,092","0,091","0,106","0,048","0,039","0,052","0,044"
2019/01/16,"0,04","0,049","0,047","0,04","0,045","0,049","0,033","0,035","0,047","0,017","0,009","0,023","0,035","0,024","0,025","0,024","0,008","0,012","0,022","0,013","0,014","0,026","0,009","0,008","0,024","0,009","0,008","0,046","0,046","0,293","0,227","0,235","0,084","0,01","0,022","0,008","0,009","0,024","0,007","0,008","0,022","0,01","0,007","0,019","0,013","0,008","0,013","0,019","0,007","0,008","0,024","0,008","0,007","0,02","0,013","0,008","0,033","0,047","0,048","0,036","0,015","0,01","0,011","0,022","0,008","0,008","0,06","0,045","0,03","0,027","0,04","0,029","0,031","0,042","0,037","0,026","0,028","0,042","0,055","0,034","0,037","0,069","0,077","0,08","0,094","0,116","0,134","0,106","0,118","0,115","0,079","0,055","0,066","0,033","0,018","0,035"
2019/01/17,"0,015","0,012","0,028","0,014","0,011","0,021","0,016","0,01","0,015","0,022","0,01","0,01","0,026","0,01","0,009","0,021","0,015","0,01","0,013","0,021","0,008","0,008","0,023","0,01","0,008","0,015","0,018","0,008","0,015","0,151","0,092","0,019","0,025","0,008","0,005","0,017","0,011","0,005","0,013","0,015","0,005","0,008","0,019","0,005","0,005","0,022","0,006","0,005","0,015","0,012","0,005","0,007","0,026","0,013","0,068","0,087","0,059","0,05","0,09","0,102","0,088","0,091","0,095","0,064","0,082","0,071","0,05","0,029","0,067","0,097","0,072","0,07","0,058","0,053","0,085","0,066","0,064","0,09","0,113","0,105","0,104","0,118","0,131","0,129","0,121","0,119","0,077","0,066","0,023","0,047","0,077","0,064","0,061","0,072","0,064","0,059"
2019/01/18,"0,057","0,031","0,011","0,019","0,022","0,012","0,015","0,026","0,009","0,01","0,025","0,008","0,009","0,022","0,011","0,008","0,018","0,014","0,008","0,014","0,02","0,008","0,009","0,024","0,008","0,008","0,048","0,035","0,026","0,054","0,075","0,086","0,042","0,032","0,02","0,028","0,015","0,008","0,022","0,012","0,008","0,023","0,023","0,019","0,028","0,025","0,046","0,067","0,029","0,013","0,011","0,022","0,014","0,041","0,051","0,018","0,024","0,067","0,054","0,052","0,074","0,066","0,061","0,037","0,032","0,031","0,034","0,027","0,018","0,027","0,035","0,023","0,058","0,057","0,072","0,091","0,117","0,103","0,139","0,13","0,095","0,088","0,113","0,098","0,098","0,105","0,104","0,09","0,118","0,11","0,093","0,098","0,103","0,1","0,104","0,095"
